tmdb_id,title,year,status,rt_url,rt_title,imdb_id,critics_score,critics_sentiment,audience_score,audience_sentiment,mpaa_rating
25,Jarhead,,ok,https://www.rottentomatoes.com/m/1152567-jarhead,Jarhead,,60,POSITIVE,68,POSITIVE,R
26,Walk on Water,,ok,https://www.rottentomatoes.com/m/walk_on_water,Walk on Water,,75,POSITIVE,87,POSITIVE,R
27,9 Songs,,ok,https://www.rottentomatoes.com/m/9_songs,9 Songs,,23,NEGATIVE,32,NEGATIVE,
28,Apocalypse Now,,ok,https://www.rottentomatoes.com/m/apocalypse_now,Apocalypse Now,,91,POSITIVE,94,POSITIVE,R
33,Unforgiven,,ok,https://www.rottentomatoes.com/m/1041911-unforgiven,Unforgiven,,96,POSITIVE,93,POSITIVE,R
35,The Simpsons Movie,,ok,https://www.rottentomatoes.com/m/the_simpsons_movie,The Simpsons Movie,,87,POSITIVE,77,POSITIVE,PG-13
38,Eternal Sunshine of the Spotless Mind,,ok,https://www.rottentomatoes.com/m/eternal_sunshine_of_the_spotless_mind,Eternal Sunshine of the Spotless Mind,,93,POSITIVE,94,POSITIVE,R
55,Amores Perros,,ok,https://www.rottentomatoes.com/m/amores_perros,Amores perros,,93,POSITIVE,94,POSITIVE,R
58,Pirates of the Caribbean: Dead Man's Chest,,ok,https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_mans_chest,Pirates of the Caribbean: Dead Man's Chest,,53,NEGATIVE,72,POSITIVE,PG-13
59,A History of Violence,,ok,https://www.rottentomatoes.com/m/history_of_violence,A History of Violence,,88,POSITIVE,76,POSITIVE,R
62,2001: A Space Odyssey,,ok,https://www.rottentomatoes.com/m/2001_a_space_odyssey,2001: A Space Odyssey,,90,POSITIVE,88,POSITIVE,G
63,Twelve Monkeys,,ok,https://www.rottentomatoes.com/m/12_monkeys,12 Monkeys,,88,POSITIVE,88,POSITIVE,R
64,Talk to Her,,ok,https://www.rottentomatoes.com/m/talk_to_her,Talk to Her,,91,POSITIVE,92,POSITIVE,R
65,8 Mile,,ok,https://www.rottentomatoes.com/m/8_mile,8 Mile,,76,POSITIVE,54,NEGATIVE,R
66,Absolute Power,,ok,https://www.rottentomatoes.com/m/absolute_power,Absolute Power,,58,NEGATIVE,52,NEGATIVE,R
67,Paradise Now,,ok,https://www.rottentomatoes.com/m/paradise_now,Paradise Now,,89,POSITIVE,87,POSITIVE,PG-13
68,Brazil,,ok,https://www.rottentomatoes.com/m/1003033-brazil,Brazil,,98,POSITIVE,90,POSITIVE,R
69,Walk the Line,,ok,https://www.rottentomatoes.com/m/walk_the_line,Walk the Line,,83,POSITIVE,90,POSITIVE,PG-13
70,Million Dollar Baby,,ok,https://www.rottentomatoes.com/m/million_dollar_baby,Million Dollar Baby,,90,POSITIVE,90,POSITIVE,PG-13
71,Billy Elliot,,ok,https://www.rottentomatoes.com/m/billy_elliot,Billy Elliot,,85,POSITIVE,89,POSITIVE,R
73,American History X,,ok,https://www.rottentomatoes.com/m/american_history_x,American History X,,84,POSITIVE,96,POSITIVE,R
74,War of the Worlds,,ok,https://www.rottentomatoes.com/m/war_of_the_worlds,War of the Worlds,,76,POSITIVE,42,NEGATIVE,PG-13
75,Mars Attacks!,,ok,https://www.rottentomatoes.com/m/mars_attacks,Mars Attacks!,,56,NEGATIVE,53,NEGATIVE,PG-13
76,Before Sunrise,,ok,https://www.rottentomatoes.com/m/before_sunrise,Before Sunrise,,100,POSITIVE,93,POSITIVE,R
77,Memento,,ok,https://www.rottentomatoes.com/m/memento,Memento,,94,POSITIVE,94,POSITIVE,R
78,Blade Runner,,ok,https://www.rottentomatoes.com/m/blade_runner,Blade Runner,,89,POSITIVE,91,POSITIVE,R
79,Hero,,ok,https://www.rottentomatoes.com/m/hero,Hero,,94,POSITIVE,87,POSITIVE,PG-13
80,Before Sunset,,ok,https://www.rottentomatoes.com/m/before_sunset,Before Sunset,,94,POSITIVE,91,POSITIVE,R
81,Warriors of the Wind,,ok,https://www.rottentomatoes.com/m/nausicaa_of_the_valley_of_the_wind,Nausicaä of the Valley of the Wind,,91,POSITIVE,91,POSITIVE,PG
82,Miami Vice,,ok,https://www.rottentomatoes.com/m/miami_vice,Miami Vice,,47,NEGATIVE,43,NEGATIVE,R
83,Open Water,,ok,https://www.rottentomatoes.com/m/open_water,Open Water,,71,POSITIVE,33,NEGATIVE,R
85,Raiders of the Lost Ark,,ok,https://www.rottentomatoes.com/m/raiders_of_the_lost_ark,Raiders of the Lost Ark,,94,POSITIVE,96,POSITIVE,PG
86,The Elementary Particles,,ok,https://www.rottentomatoes.com/m/the_elementary_particles,The Elementary Particles,,100,POSITIVE,65,POSITIVE,
87,Indiana Jones and the Temple of Doom,,ok,https://www.rottentomatoes.com/m/indiana_jones_and_the_temple_of_doom,Indiana Jones and the Temple of Doom,,77,POSITIVE,82,POSITIVE,PG
88,Dirty Dancing,,ok,https://www.rottentomatoes.com/m/dirty_dancing,Dirty Dancing,,73,POSITIVE,90,POSITIVE,PG-13
89,Indiana Jones and the Last Crusade,,ok,https://www.rottentomatoes.com/m/indiana_jones_and_the_last_crusade,Indiana Jones and the Last Crusade,,84,POSITIVE,94,POSITIVE,PG-13
90,Beverly Hills Cop,,ok,https://www.rottentomatoes.com/m/beverly_hills_cop,Beverly Hills Cop,,83,POSITIVE,82,POSITIVE,R
91,Land Without Bread,,ok,https://www.rottentomatoes.com/m/land_without_bread,Land Without Bread,,100,POSITIVE,84,POSITIVE,
92,Megacities,,ok,https://www.rottentomatoes.com/m/megacities,Megacities,,,,,,
93,Anatomy of a Murder,,ok,https://www.rottentomatoes.com/m/anatomy-of-a-murder,Anatomy of a Murder,,100,POSITIVE,90,POSITIVE,
94,Kunstgriff,,not_found,,,,,,,,
95,Armageddon,,ok,https://www.rottentomatoes.com/m/armageddon,Armageddon,,42,NEGATIVE,73,POSITIVE,PG-13
96,Beverly Hills Cop II,,ok,https://www.rottentomatoes.com/m/beverly_hills_cop_2,Beverly Hills Cop II,,48,NEGATIVE,58,NEGATIVE,R
97,Tron,,ok,https://www.rottentomatoes.com/m/tron,Tron,,60,POSITIVE,69,POSITIVE,PG
98,Gladiator,,ok,https://www.rottentomatoes.com/m/gladiator,Gladiator,,80,POSITIVE,87,POSITIVE,R
99,All About My Mother,,ok,https://www.rottentomatoes.com/m/all_about_my_mother,All About My Mother,,98,POSITIVE,93,POSITIVE,R
100,"Lock, Stock and Two Smoking Barrels",,ok,https://www.rottentomatoes.com/m/lock_stock_and_two_smoking_barrels,"Lock, Stock and Two Smoking Barrels",,75,POSITIVE,93,POSITIVE,R
101,Léon: The Professional,,ok,https://www.rottentomatoes.com/m/leon_the_professional,The Professional,,76,POSITIVE,95,POSITIVE,R
102,Open Hearts,,ok,https://www.rottentomatoes.com/m/open_hearts,Open Hearts,,93,POSITIVE,90,POSITIVE,R
103,Taxi Driver,,ok,https://www.rottentomatoes.com/m/taxi_driver,Taxi Driver,,89,POSITIVE,93,POSITIVE,R
104,Run Lola Run,,ok,https://www.rottentomatoes.com/m/run_lola_run,Run Lola Run,,93,POSITIVE,90,POSITIVE,R
105,Back to the Future,,ok,https://www.rottentomatoes.com/m/back_to_the_future,Back to the Future,,93,POSITIVE,95,POSITIVE,PG
106,Predator,,ok,https://www.rottentomatoes.com/m/predator,Predator,,65,POSITIVE,87,POSITIVE,R
107,Snatch,,ok,https://www.rottentomatoes.com/m/snatch,Snatch,,74,POSITIVE,93,POSITIVE,R
108,Three Colors: Blue,,ok,https://www.rottentomatoes.com/m/three_colors_blue,Three Colors: Blue,,96,POSITIVE,93,POSITIVE,R
109,Three Colors: White,,ok,https://www.rottentomatoes.com/m/three_colors_white,Three Colors: White,,91,POSITIVE,87,POSITIVE,R
110,Three Colors: Red,,ok,https://www.rottentomatoes.com/m/three_colors_red,Three Colors: Red,,100,POSITIVE,94,POSITIVE,R
111,Scarface,,ok,https://www.rottentomatoes.com/m/scarface,Scarface,,77,POSITIVE,93,POSITIVE,R
112,Italian for Beginners,,ok,https://www.rottentomatoes.com/m/italian_for_beginners,Italian for Beginners,,87,POSITIVE,79,POSITIVE,R
113,"Spring, Summer, Fall, Winter... and Spring",,ok,https://www.rottentomatoes.com/m/spring_summer_fall_winterand_spring,"Spring, Summer, Fall, Winter ... and Spring",,94,POSITIVE,92,POSITIVE,R
114,Pretty Woman,,ok,https://www.rottentomatoes.com/m/pretty_woman,Pretty Woman,,65,POSITIVE,68,POSITIVE,R
115,The Big Lebowski,,ok,https://www.rottentomatoes.com/m/the_big_lebowski,The Big Lebowski,,79,POSITIVE,93,POSITIVE,R
116,Match Point,,ok,https://www.rottentomatoes.com/m/match_point,Match Point,,77,POSITIVE,81,POSITIVE,R
117,The Untouchables,,ok,https://www.rottentomatoes.com/m/untouchables,The Untouchables,,83,POSITIVE,89,POSITIVE,R
118,Charlie and the Chocolate Factory,,ok,https://www.rottentomatoes.com/m/charlie_and_the_chocolate_factory,Charlie and the Chocolate Factory,,83,POSITIVE,51,NEGATIVE,PG
120,The Lord of the Rings: The Fellowship of the Ring,,ok,https://www.rottentomatoes.com/m/the_lord_of_the_rings_the_fellowship_of_the_ring,The Lord of the Rings: The Fellowship of the Ring,,91,POSITIVE,95,POSITIVE,PG-13
121,The Lord of the Rings: The Two Towers,,ok,https://www.rottentomatoes.com/m/the_lord_of_the_rings_the_two_towers,The Lord of the Rings: The Two Towers,,95,POSITIVE,95,POSITIVE,PG-13
122,The Lord of the Rings: The Return of the King,,ok,https://www.rottentomatoes.com/m/the_lord_of_the_rings_the_return_of_the_king,The Lord of the Rings: The Return of the King,,94,POSITIVE,86,POSITIVE,PG-13
123,The Lord of the Rings,,ok,https://www.rottentomatoes.com/m/the_lord_of_the_rings,The Lord of the Rings,,48,NEGATIVE,64,POSITIVE,PG
124,No End,,ok,https://www.rottentomatoes.com/m/no_end,No End,,90,POSITIVE,77,POSITIVE,
125,Railway Station,,ok,https://www.rottentomatoes.com/m/dworzec,Railway Station,,,,43,NEGATIVE,
126,Short Working Day,,ok,https://www.rottentomatoes.com/m/short_working_day_1996,Short Working Day (Krotki dzien pracy) (1996),,,,67,POSITIVE,
127,Blind Chance,,ok,https://www.rottentomatoes.com/m/blind-chance,Blind Chance,,73,POSITIVE,86,POSITIVE,
128,Princess Mononoke,,ok,https://www.rottentomatoes.com/m/princess_mononoke,Princess Mononoke,,93,POSITIVE,94,POSITIVE,PG-13
129,Spirited Away,,ok,https://www.rottentomatoes.com/m/spirited_away,Spirited Away,,96,POSITIVE,96,POSITIVE,PG
132,Gimme Shelter,,ok,https://www.rottentomatoes.com/m/gimme_shelter,Gimme Shelter,,93,POSITIVE,91,POSITIVE,PG
133,Primary,,ok,https://www.rottentomatoes.com/m/primary,Primary,,100,POSITIVE,71,POSITIVE,
134,"O Brother, Where Art Thou?",,ok,https://www.rottentomatoes.com/m/o_brother_where_art_thou,"O Brother, Where Art Thou?",,78,POSITIVE,89,POSITIVE,PG-13
135,Bob Dylan – Don't Look Back,,ok,https://www.rottentomatoes.com/m/dont_look_back_1967,Dont Look Back (1967),,92,POSITIVE,92,POSITIVE,
136,Freaks,,ok,https://www.rottentomatoes.com/m/freaks_2019,Freaks,,88,POSITIVE,86,POSITIVE,R
137,Groundhog Day,,ok,https://www.rottentomatoes.com/m/groundhog_day,Groundhog Day,,93,POSITIVE,88,POSITIVE,PG
138,Dracula,,ok,https://www.rottentomatoes.com/m/dracula_2025_2,Dracula (2025),,54,NEGATIVE,82,POSITIVE,R
139,Mifune,,ok,https://www.rottentomatoes.com/m/mifunes_last_song,Mifune,,74,POSITIVE,84,POSITIVE,R
140,Bad Education,,ok,https://www.rottentomatoes.com/m/bad_education_2019,Bad Education (2019),,94,POSITIVE,83,POSITIVE,
141,Donnie Darko,,ok,https://www.rottentomatoes.com/m/donnie_darko,Donnie Darko,,88,POSITIVE,80,POSITIVE,R
142,Brokeback Mountain,,ok,https://www.rottentomatoes.com/m/brokeback_mountain,Brokeback Mountain,,88,POSITIVE,82,POSITIVE,R
143,All Quiet on the Western Front,,ok,https://www.rottentomatoes.com/m/all_quiet_on_the_western_front_2022,All Quiet on the Western Front (2022),,90,POSITIVE,90,POSITIVE,R
144,Wings of Desire,,ok,https://www.rottentomatoes.com/m/wings_of_desire,Wings of Desire,,95,POSITIVE,93,POSITIVE,PG-13
145,Breaking the Waves,,ok,https://www.rottentomatoes.com/m/breaking_the_waves,Breaking the Waves,,84,POSITIVE,91,POSITIVE,R
146,"Crouching Tiger, Hidden Dragon",,ok,https://www.rottentomatoes.com/m/crouching_tiger_hidden_dragon,"Crouching Tiger, Hidden Dragon",,96,POSITIVE,86,POSITIVE,PG-13
147,The 400 Blows,,ok,https://www.rottentomatoes.com/m/400_blows,The 400 Blows,,99,POSITIVE,94,POSITIVE,
148,The Secret Life of Words,,ok,https://www.rottentomatoes.com/m/the_secret_life_of_words,The Secret Life of Words,,71,POSITIVE,86,POSITIVE,
149,Akira,,ok,https://www.rottentomatoes.com/m/akira,Akira,,91,POSITIVE,90,POSITIVE,R
150,48 Hrs.,,ok,https://www.rottentomatoes.com/m/48_hrs,48 HRS.,,92,POSITIVE,69,POSITIVE,R
152,Star Trek: The Motion Picture,,ok,https://www.rottentomatoes.com/m/star_trek_the_motion_picture,Star Trek: The Motion Picture,,51,NEGATIVE,42,NEGATIVE,G
153,Lost in Translation,,ok,https://www.rottentomatoes.com/m/lost_in_translation,Lost in Translation,,95,POSITIVE,85,POSITIVE,R
154,Star Trek II: The Wrath of Khan,,ok,https://www.rottentomatoes.com/m/star_trek_ii_the_wrath_of_khan,Star Trek II: The Wrath of Khan,,87,POSITIVE,90,POSITIVE,PG
155,The Dark Knight,,ok,https://www.rottentomatoes.com/m/the_dark_knight,The Dark Knight,,94,POSITIVE,94,POSITIVE,PG-13
156,Wilbur Wants to Kill Himself,,ok,https://www.rottentomatoes.com/m/wilbur_wants_to_kill_himself,Wilbur Wants to Kill Himself,,83,POSITIVE,71,POSITIVE,R
157,Star Trek III: The Search for Spock,,ok,https://www.rottentomatoes.com/m/star_trek_iii_the_search_for_spock,Star Trek III: The Search for Spock,,78,POSITIVE,71,POSITIVE,PG
158,Knockin' on Heaven's Door,,ok,https://www.rottentomatoes.com/m/knockin_on_heavens_door,Knockin' on Heaven's Door,,,,92,POSITIVE,
159,Maybe... Maybe Not,,ok,https://www.rottentomatoes.com/m/maybe_maybe_not,Maybe... Maybe Not,,50,NEGATIVE,63,POSITIVE,R
160,The Arrival of a Train at La Ciotat,,ok,https://www.rottentomatoes.com/m/at-the-mercy-of-a-stranger,At the Mercy of a Stranger,,,,40,NEGATIVE,TV-PG
161,Ocean's Eleven,,ok,https://www.rottentomatoes.com/m/oceans_eleven,Ocean's Eleven,,83,POSITIVE,80,POSITIVE,PG-13
162,Edward Scissorhands,,ok,https://www.rottentomatoes.com/m/edward_scissorhands,Edward Scissorhands,,92,POSITIVE,91,POSITIVE,PG-13
163,Ocean's Twelve,,ok,https://www.rottentomatoes.com/m/oceans_twelve,Ocean's Twelve,,55,NEGATIVE,60,POSITIVE,PG-13
164,Breakfast at Tiffany's,,ok,https://www.rottentomatoes.com/m/breakfast_at_tiffanys,Breakfast at Tiffany's,,87,POSITIVE,91,POSITIVE,G
165,Back to the Future Part II,,ok,https://www.rottentomatoes.com/m/back_to_the_future_part_ii,Back to the Future Part II,,63,POSITIVE,86,POSITIVE,PG
166,The Party,,ok,https://www.rottentomatoes.com/m/the_party_2018,The Party,,82,POSITIVE,62,POSITIVE,R
167,K-PAX,,ok,https://www.rottentomatoes.com/m/kpax,K-PAX,,41,NEGATIVE,75,POSITIVE,PG-13
168,Star Trek IV: The Voyage Home,,ok,https://www.rottentomatoes.com/m/star_trek_iv_the_voyage_home,Star Trek IV: The Voyage Home,,81,POSITIVE,81,POSITIVE,PG
169,Predator 2,,ok,https://www.rottentomatoes.com/m/predator_2,Predator 2,,36,NEGATIVE,44,NEGATIVE,R
170,28 Days Later,,ok,https://www.rottentomatoes.com/m/28_days_later,28 Days Later,,87,POSITIVE,85,POSITIVE,R
171,The Party 2,,ok,https://www.rottentomatoes.com/m/la_boum_2_1982,La boum 2 (1982),,,,44,NEGATIVE,
172,Star Trek V: The Final Frontier,,ok,https://www.rottentomatoes.com/m/star_trek_v_the_final_frontier,Star Trek V: The Final Frontier,,22,NEGATIVE,25,NEGATIVE,PG
173,"20,000 Leagues Under the Sea",,ok,https://www.rottentomatoes.com/m/1000079-20000_leagues_under_the_sea,"20,000 Leagues Under the Sea",,91,POSITIVE,74,POSITIVE,G
174,Star Trek VI: The Undiscovered Country,,ok,https://www.rottentomatoes.com/m/star_trek_vi_the_undiscovered_country,Star Trek VI: The Undiscovered Country,,84,POSITIVE,84,POSITIVE,PG
175,The Big Blue,,ok,https://www.rottentomatoes.com/m/the_big_blue_1988,The Big Blue (1988),,62,POSITIVE,93,POSITIVE,PG
176,Saw,,ok,https://www.rottentomatoes.com/m/saw,Saw,,50,NEGATIVE,84,POSITIVE,R
177,The Fisher King,,ok,https://www.rottentomatoes.com/m/fisher_king,The Fisher King,,84,POSITIVE,85,POSITIVE,R
178,Blown Away,,ok,https://www.rottentomatoes.com/m/1052838-blown_away,Blown Away,,39,NEGATIVE,41,NEGATIVE,R
179,The Interpreter,,ok,https://www.rottentomatoes.com/m/interpreter,The Interpreter,,57,NEGATIVE,54,NEGATIVE,PG-13
180,Minority Report,,ok,https://www.rottentomatoes.com/m/minority_report,Minority Report,,89,POSITIVE,80,POSITIVE,PG-13
182,The Good German,,ok,https://www.rottentomatoes.com/m/good_german,The Good German,,34,NEGATIVE,33,NEGATIVE,R
183,The Wizard,,ok,https://www.rottentomatoes.com/m/wizard,The Wizard,,29,NEGATIVE,60,POSITIVE,PG
184,Jackie Brown,,ok,https://www.rottentomatoes.com/m/jackie_brown,Jackie Brown,,88,POSITIVE,85,POSITIVE,R
185,A Clockwork Orange,,ok,https://www.rottentomatoes.com/m/clockwork_orange,A Clockwork Orange,,86,POSITIVE,93,POSITIVE,R
186,Lucky Number Slevin,,ok,https://www.rottentomatoes.com/m/lucky_number_slevin,Lucky Number Slevin,,52,NEGATIVE,87,POSITIVE,R
187,Sin City,,ok,https://www.rottentomatoes.com/m/sin_city,Sin City,,76,POSITIVE,78,POSITIVE,R
189,Sin City: A Dame to Kill For,,ok,https://www.rottentomatoes.com/m/frank_millers_sin_city_a_dame_to_kill_for,Frank Miller's Sin City: A Dame to Kill For,,43,NEGATIVE,44,NEGATIVE,R
190,Das Dorf der Freundschaft,,ok,https://www.rottentomatoes.com/m/1022823-village_of_the_damned,Village of the Damned,,93,POSITIVE,78,POSITIVE,
191,The State I Am In,,ok,https://www.rottentomatoes.com/m/die_innere_sicherheit,The State I Am In,,,,64,POSITIVE,
192,The Name of the Rose,,ok,https://www.rottentomatoes.com/m/the_name_of_the_rose_1986,The Name of the Rose (1986),,72,POSITIVE,85,POSITIVE,R
193,Star Trek: Generations,,ok,https://www.rottentomatoes.com/m/star_trek_generations,Star Trek Generations,,48,NEGATIVE,57,NEGATIVE,PG
194,Amélie,,ok,https://www.rottentomatoes.com/m/amelie,Amélie,,90,POSITIVE,95,POSITIVE,R
195,Trouble in Paradise,,ok,https://www.rottentomatoes.com/m/1118325-trouble_in_paradise,Trouble in Paradise,,90,POSITIVE,90,POSITIVE,
196,Back to the Future Part III,,ok,https://www.rottentomatoes.com/m/back_to_the_future_part_iii,Back to the Future Part III,,79,POSITIVE,78,POSITIVE,PG
197,Braveheart,,ok,https://www.rottentomatoes.com/m/1065684-braveheart,Braveheart,,74,POSITIVE,85,POSITIVE,R
198,To Be or Not to Be,,ok,https://www.rottentomatoes.com/m/to_be_or_not_to_be,To Be or Not to Be,,96,POSITIVE,93,POSITIVE,
199,Star Trek: First Contact,,ok,https://www.rottentomatoes.com/m/star_trek_first_contact,Star Trek: First Contact,,93,POSITIVE,89,POSITIVE,PG-13
200,Star Trek: Insurrection,,ok,https://www.rottentomatoes.com/m/star_trek_insurrection,Star Trek: Insurrection,,54,NEGATIVE,44,NEGATIVE,PG
201,Star Trek: Nemesis,,ok,https://www.rottentomatoes.com/m/star_trek_nemesis,Star Trek: Nemesis,,37,NEGATIVE,49,NEGATIVE,PG-13
203,Mean Streets,,ok,https://www.rottentomatoes.com/m/mean_streets,Mean Streets,,92,POSITIVE,84,POSITIVE,R
204,The Wages of Fear,,ok,https://www.rottentomatoes.com/m/wages_of_fear,The Wages of Fear,,100,POSITIVE,94,POSITIVE,
205,Hotel Rwanda,,ok,https://www.rottentomatoes.com/m/hotel_rwanda,Hotel Rwanda,,91,POSITIVE,94,POSITIVE,PG-13
206,Paradise Found,,ok,https://www.rottentomatoes.com/m/paradise-found,Paradise Found,,,,33,NEGATIVE,
207,Dead Poets Society,,ok,https://www.rottentomatoes.com/m/dead_poets_society,Dead Poets Society,,85,POSITIVE,92,POSITIVE,PG
211,Berlin is in Germany,,ok,https://www.rottentomatoes.com/m/berlin-is-in-germany,Berlin Is in Germany,,,,58,NEGATIVE,
212,Arsenic and Old Lace,,ok,https://www.rottentomatoes.com/m/arsenic_and_old_lace,Arsenic and Old Lace,,86,POSITIVE,91,POSITIVE,
213,North by Northwest,,ok,https://www.rottentomatoes.com/m/north_by_northwest,North by Northwest,,97,POSITIVE,94,POSITIVE,
214,Saw III,,ok,https://www.rottentomatoes.com/m/saw_3,Saw III,,28,NEGATIVE,71,POSITIVE,R
215,Saw II,,ok,https://www.rottentomatoes.com/m/saw_ii,Saw II,,39,NEGATIVE,59,NEGATIVE,R
216,Ali: Fear Eats the Soul,,ok,https://www.rottentomatoes.com/m/fear_of_fear,Ali: Fear Eats the Soul,,100,POSITIVE,91,POSITIVE,
217,Indiana Jones and the Kingdom of the Crystal Skull,,ok,https://www.rottentomatoes.com/m/indiana_jones_and_the_kingdom_of_the_crystal_skull,Indiana Jones and the Kingdom of the Crystal Skull,,77,POSITIVE,53,NEGATIVE,PG-13
218,The Terminator,,ok,https://www.rottentomatoes.com/m/terminator,The Terminator,,90,POSITIVE,89,POSITIVE,R
219,Volver,,ok,https://www.rottentomatoes.com/m/volver,Volver,,91,POSITIVE,89,POSITIVE,R
220,East of Eden,,ok,https://www.rottentomatoes.com/m/1006416-east_of_eden,East of Eden,,86,POSITIVE,90,POSITIVE,PG
221,Rebel Without a Cause,,ok,https://www.rottentomatoes.com/m/rebel_without_a_cause,Rebel Without a Cause,,91,POSITIVE,87,POSITIVE,PG-13
222,Berlin: Symphony of a Great City,,ok,https://www.rottentomatoes.com/m/berlin-symphony-of-a-great-city,Berlin,,86,POSITIVE,81,POSITIVE,
223,Rebecca,,ok,https://www.rottentomatoes.com/m/rebecca,Rebecca,,37,NEGATIVE,39,NEGATIVE,PG-13
224,Man of Marble,,ok,https://www.rottentomatoes.com/m/czlowiek_z_marmuru,Man of Marble,,75,POSITIVE,85,POSITIVE,
225,Man of Iron,,ok,https://www.rottentomatoes.com/m/man_of_iron,Man of Iron,,,,82,POSITIVE,PG
226,Boys Don't Cry,,ok,https://www.rottentomatoes.com/m/boys_dont_cry,Boys Don't Cry,,90,POSITIVE,87,POSITIVE,R
227,The Outsiders,,ok,https://www.rottentomatoes.com/m/outsiders,The Outsiders,,71,POSITIVE,82,POSITIVE,PG
228,The Blue Angel,,ok,https://www.rottentomatoes.com/m/the_blue_angel,The Blue Angel,,96,POSITIVE,86,POSITIVE,
229,Bride of Frankenstein,,ok,https://www.rottentomatoes.com/m/bride_of_frankenstein,Bride of Frankenstein,,98,POSITIVE,87,POSITIVE,
231,Syriana,,ok,https://www.rottentomatoes.com/m/syriana,Syriana,,73,POSITIVE,67,POSITIVE,R
232,Rumble Fish,,ok,https://www.rottentomatoes.com/m/rumble_fish,Rumble Fish,,77,POSITIVE,80,POSITIVE,R
233,The Wanderers,,ok,https://www.rottentomatoes.com/m/the_wanderers_1979,The Wanderers (1979),,89,POSITIVE,87,POSITIVE,R
234,The Cabinet of Dr. Caligari,,ok,https://www.rottentomatoes.com/m/the_cabinet_of_dr_caligari,The Cabinet of Dr. Caligari,,96,POSITIVE,89,POSITIVE,
235,Stand by Me,,ok,https://www.rottentomatoes.com/m/stand_by_me_1986,Stand by Me (1986),,89,POSITIVE,94,POSITIVE,R
236,Muriel's Wedding,,ok,https://www.rottentomatoes.com/m/muriels_wedding,Muriel's Wedding,,82,POSITIVE,84,POSITIVE,R
237,Young Adam,,ok,https://www.rottentomatoes.com/m/young_adam,Young Adam,,62,POSITIVE,49,NEGATIVE,NC-17
238,The Godfather,,ok,https://www.rottentomatoes.com/m/the_godfather,The Godfather,,97,POSITIVE,98,POSITIVE,R
